"""""",BEAT,Bias,Bias Category (Sheet1),BIAS TYPE (NEW),Category,Conditional Formatting,Definition,GO Number,Incident Date,Incomplete Month Marker,Incomplete Qtr,Map ,Mcpp,Neighborho,PCT,PCT Full,Precinct,PRECINCT,precinct (PCT MAP.shp),Sheet,Specific Bias Type,Table Name,2012,2013,2014,2015,2016,2017,2018,Geometry,Geometry (PCT MAP.shp),Number of Records,Placeholder,St Area Sh,st area sh (PCT MAP.shp),St Length,st length  (PCT MAP.shp)
,D1,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-133784,4/24/2015,Complete Month,Complete Quarters,MCPP Map,BELLTOWN,BELLTOWN,WEST,WEST,W,WEST,W,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,13262023.28,390396335.5,17851.41917,115256.614
,R3,White Gay & Lesbian,MALICIOUS HARASSMENT,Multiple Categories,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-138027,4/27/2015,Complete Month,Complete Quarters,MCPP Map,COLUMBIA CITY,COLUMBIA CITY,SOUTH,SOUTH,S,SOUTH,S,2015,"Anti-White + Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,12954593.98,509519351.6,15714.86348,141935.7323
,B1,Black,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-141196,4/30/2015,Complete Month,Complete Quarters,MCPP Map,BALLARD SOUTH,BALLARD SOUTH,NORTH,NORTH,N,NORTH,N,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,58863907.01,971139984.3,38678.59026,135039.609
,E1,Other Race,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-144577,5/3/2015,Complete Month,Complete Quarters,MCPP Map,CAPITOL HILL,CAPITOL HILL,EAST,EAST,E,EAST,E,2015,Anti-Other Race/Ethnicity/Ancestry,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,30328037.5,225229640.6,30052.62763,68433.63449
,E2,Gay/Lesbian,MALICIOUS HARASSMENT,Sexual Orientation,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-145752,5/4/2015,Complete Month,Complete Quarters,MCPP Map,CAPITOL HILL,CAPITOL HILL,EAST,EAST,E,EAST,E,2015,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,30328037.5,225229640.6,30052.62763,68433.63449
,D3,Gay/Lesbian,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2015-147910,5/6/2015,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2015,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,R3,Gay/Lesbian,MALICIOUS HARASSMENT,Sexual Orientation,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-151818,5/8/2015,Complete Month,Complete Quarters,MCPP Map,HILLMAN CITY,HILLMAN CITY,SOUTH,SOUTH,S,SOUTH,S,2015,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,10428130.21,509519351.6,14545.93886,141935.7323
,M2,Gender,MALICIOUS HARASSMENT,Gender,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-152607,5/9/2015,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2015,Anti-Female,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,F2,Islamic,MALICIOUS HARASSMENT,Religion,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-153293,5/10/2015,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2015,Anti-Islamic (Muslim),2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,R2,Multi-racial,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-156526,5/12/2015,Complete Month,Complete Quarters,MCPP Map,MOUNT BAKER,MOUNT BAKER,SOUTH,SOUTH,S,SOUTH,S,2015,"Anti-Multiple Races, Group",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,32160761.63,509519351.6,26684.11695,141935.7323
,K2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2015-156909,5/13/2015,Complete Month,Complete Quarters,MCPP Map,PIONEER SQUARE,PIONEER SQUARE,WEST,WEST,W,WEST,W,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,17196131.8,390396335.5,19578.62606,115256.614
,N3,Asian,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-159654,5/15/2015,Complete Month,Complete Quarters,MCPP Map,NORTHGATE,NORTHGATE,NORTH,NORTH,N,NORTH,N,2015,Anti-Asian,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,132689323.6,971139984.3,51398.03811,135039.609
,L1,Hispanic,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-160913,5/15/2015,Complete Month,Complete Quarters,MCPP Map,NORTHGATE,NORTHGATE,NORTH,NORTH,N,NORTH,N,2015,Anti-Hispanic or Latino,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,132689323.6,971139984.3,51398.03811,135039.609
,K1,Islamic,CRIME WITH BIAS ELEMENTS,Religion,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2015-159013,5/15/2015,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2015,Anti-Islamic (Muslim),2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,S2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2015-164900,5/19/2015,Complete Month,Complete Quarters,MCPP Map,BRIGHTON/DUNLAP,BRIGHTON/DUNLAP,SOUTH,SOUTH,S,SOUTH,S,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,25072155.63,509519351.6,22352.39323,141935.7323
,D2,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-165821,5/20/2015,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,R3,Gay/Lesbian,MALICIOUS HARASSMENT,Sexual Orientation,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-167496,5/21/2015,Complete Month,Complete Quarters,MCPP Map,HILLMAN CITY,HILLMAN CITY,SOUTH,SOUTH,S,SOUTH,S,2015,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,10428130.21,509519351.6,14545.93886,141935.7323
,B1,Catholic,CRIME WITH BIAS ELEMENTS,Religion,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2015-166818,5/21/2015,Complete Month,Complete Quarters,MCPP Map,BALLARD SOUTH,BALLARD SOUTH,NORTH,NORTH,N,NORTH,N,2015,Anti-Catholic,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,58863907.01,971139984.3,38678.59026,135039.609
,D1,Arab,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-169200,5/23/2015,Complete Month,Complete Quarters,MCPP Map,BELLTOWN,BELLTOWN,WEST,WEST,W,WEST,W,2015,Anti-Arab,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,13262023.28,390396335.5,17851.41917,115256.614
,D2,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2015-169578,5/23/2015,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,R3,Transgender,NON-CRIMINAL BIAS INCIDENTS,Gender Identity,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-171626,5/25/2015,Complete Month,Complete Quarters,MCPP Map,COLUMBIA CITY,COLUMBIA CITY,SOUTH,SOUTH,S,SOUTH,S,2015,Anti-Transgender,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,12954593.98,509519351.6,15714.86348,141935.7323
,G1,Black,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2015-173806,5/25/2015,Complete Month,Complete Quarters,MCPP Map,FIRST HILL,FIRST HILL,EAST,EAST,E,EAST,E,2015,Anti-Black Or African American,2015,0,0,0,1,0,0,0,Polygon,Polygon,1,0,15541724.16,225229640.6,20459.84967,68433.63449
